1.0011,0.99782
1.0068,0.98779
1.017,1.0214
0.99889,0.98422
0.99811,0.98225
1.0026,0.99905
0.99886,0.98414
0.99689,0.99563
0.99129,0.98314
1.0049,0.99627
0.99823,0.98564
0.99881,0.99322
0.99712,0.98394
1.0036,0.98735
1.0031,0.99566
1.0028,1.0273
1.0007,0.97638
0.9963,0.9918
0.99655,1.0012
0.99349,0.99315
1.0016,1.012
