0.99938,1.0015
0.99531,1.0084
0.99832,0.99795
0.99856,1.0115
1.0001,1.0141
0.99875,1.0008
0.99883,1.0114
1.0018,1.0026
1.0021,1.0103
0.99748,1.003
0.99842,1.0086
1.0002,1.0038
0.99842,1.0108
0.99611,1.0078
0.99797,1.0027
1.003,0.99141
0.99681,1.0202
1.0022,1.005
1.0026,1.0001
1.0035,1.0042
1.0014,0.99524
